Dot Point Measurements

Generated: Thursday 19 January 2023 14:29:18

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Frame info 1	Frame info 2	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1664	299													20220525-3-NAKED	249					Unknown								89.8
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1928	2630													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				48.1
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1737	3476													20220525-3-NAKED	249					Open Water								84.7
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1608	3313													20220525-3-NAKED	249					Open Water								74.7
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1716	3774													20220525-3-NAKED	249					Open Water								100.0
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		2015	3546													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				93.0
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1961	2546													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				46.0
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		2037	2434													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				45.2
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		2004	2239													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				38.4
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1936	3610													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				94.7
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1947	2294													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				37.1
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		2072	3322													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				83.4
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		2115	3450													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				90.5
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		2154	2830													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				64.1
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1642	2999													20220525-3-NAKED	249					Open Water								58.7
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1974	2575													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				47.6
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1724	2123													20220525-3-NAKED	249					Open Water								22.2
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1970	3539													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				91.8
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1652	3336													20220525-3-NAKED	249					Open Water								76.3
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1710	1991													20220525-3-NAKED	249					Open Water								19.5
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1994	1940													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				34.6
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		599	1649													20220525-4-NAKED	215					Open Water								38.3
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		909	1350													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				36.7
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		950	1099													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				46.4
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		768	206													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				89.2
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		758	1180													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				47.4
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		691	102													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				95.0
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		765	1663													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				31.0
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		571	1815													20220525-4-NAKED	215					Open Water								36.8
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1054	661													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				64.9
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		625	477													20220525-4-NAKED	215					Open Water								79.6
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		603	21													20220525-4-NAKED	215					Open Water								100.0
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		850	30													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				96.2
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		702	1724													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				32.3
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		752	520													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				75.4
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1041	1362													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				33.2
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		878	1184													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				44.2
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1053	1022													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				48.2
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		833	1882													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				24.0
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		792	1632													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				30.7
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		771	1760													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				28.6
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		541	2493													20220525-4-NAKED	215					Open Water								43.8
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		679	3174													20220525-4-NAKED	215					Open Water								63.4
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		999	3181													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				58.0
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		817	2844													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				46.6
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1022	2709													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				36.4
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		549	3690													20220525-4-NAKED	215					Open Water								88.1
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		566	3386													20220525-4-NAKED	215					Open Water								74.8
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1061	2220													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				16.2
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		671	2991													20220525-4-NAKED	215					Open Water								56.2
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1020	3160													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				56.8
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1056	3441													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				69.4
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		656	1948													20220525-4-NAKED	215					Unknown								31.8
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		951	3488													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				72.7
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		713	2044													20220525-4-NAKED	215					Unknown								29.0
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		681	3345													20220525-4-NAKED	215					Open Water								70.6
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		983	3292													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				63.2
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		667	2101													20220525-4-NAKED	215					Unknown								31.5
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		707	2160													20220525-4-NAKED	215					Unknown								30.2
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		787	2383													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				31.2
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		651	3481													20220525-4-NAKED	215					Open Water								77.1
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1592	1492													20220525-4-NAKED	215					Open Water								27.3
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1904	631													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				70.6
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1913	1896													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				28.4
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1667	1726													20220525-4-NAKED	215					Open Water								20.9
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1869	1135													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				48.6
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		2034	33													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				99.3
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1892	1581													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				33.5
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1673	1383													20220525-4-NAKED	215					Open Water								33.7
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1987	567													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				75.0
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1657	1805													20220525-4-NAKED	215					Open Water								18.4
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1865	569													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				72.7
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		2000	930													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				60.1
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		2009	1739													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				34.8
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1890	547													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				74.1
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1754	848													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				58.5
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1633	1302													20220525-4-NAKED	215					Open Water								36.3
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		2071	530													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				78.4
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1643	34													20220525-4-NAKED	215					Open Water								94.6
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1980	1066													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				54.2
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1845	732													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				65.1
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		2133	3037													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				62.3
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1895	3137													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				60.3
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		2145	2768													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				53.3
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1969	3584													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				81.0
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1746	2755													20220525-4-NAKED	215					Open Water								40.9
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		2069	3519													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				80.1
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1706	2819													20220525-4-NAKED	215					Open Water								42.8
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1952	3550													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				79.2
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1599	3299													20220525-4-NAKED	215					Open Water								62.8
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1604	2460													20220525-4-NAKED	215					Open Water								25.4
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1764	2945													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				49.3
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1769	3727													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				84.5
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1798	2598													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				36.1
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		2002	3070													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				60.0
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1705	2709													20220525-4-NAKED	215					Open Water								38.1
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1991	3029													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				58.1
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1777	2917													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				48.4
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1744	1983													20220525-4-NAKED	215					Open Water								20.0
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		2149	3263													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				71.5
20220525-4-NAKED_215_01_20220525_BOTTOM_4_0005_0001.mp4_0013523.jpg	      0		1759	3624													20220525-4-NAKED	215					Unconsolidated	Sand	mud (fine sand)		82001015				79.6
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		608	109													20220525-4-NAKED	220					Octocoral/Black	Fan (2D)			11168912				97.1
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		613	449													20220525-4-NAKED	220					Sponges	Hollow forms			10000909				81.4
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		649	1275													20220525-4-NAKED	220					Open Water								46.9
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		654	334													20220525-4-NAKED	220					Octocoral/Black	Fan (2D)			11168912				85.8
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		847	1114													20220525-4-NAKED	220					Octocoral/Black	Fan (2D)			11168912				46.6
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		1014	294													20220525-4-NAKED	220					Octocoral/Black	Fan (2D)			11168912				82.2
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		971	807													20220525-4-NAKED	220													57.9
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		777	1285													20220525-4-NAKED	220					Octocoral/Black	Fan (2D)			11168912				42.0
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		560	488													20220525-4-NAKED	220					Unknown								80.9
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		805	1229													20220525-4-NAKED	220					Octocoral/Black	Fan (2D)			11168912				43.1
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		1028	1661													20220525-4-NAKED	220					Sponges	Small mixed			10000000				19.9
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		938	1887													20220525-4-NAKED	220					Sponges	Small mixed			10000000				20.4
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		795	511													20220525-4-NAKED	220					Octocoral/Black	Fan (2D)			11168912				74.9
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		573	907													20220525-4-NAKED	220					Open Water								63.0
20220525-4-NAKED_220_01_20220525_BOTTOM_4_0007_0001.mp4_0024232.jpg	      0		677	1165													20220525-4-NAKED	220					Octocoral/Black	Fan (2D)			11168912				49.8
